Q103	Q103_R43	0.0190785	1.0	0.999994	7.74653e-07	0.0263607	0.997279	1.0	0.00098376	8.97335e-05	0.000835586
Q103	Q103_R45	1.0	0.999796	5.59331e-18	5.59331e-18	5.59331e-18	0.999823	1.0	1.0	0.999992	0.00546302
Q103	Q103_R47	1.0	0.999894	0.825435	0.999999	6.85828e-07	1.0	0.00113281	1.0	0.436896	0.986886
Q103	Q103_R48	0.991023	1.41756e-05	9.18307e-14	7.67207e-11	1.84145e-05	1.0	3.70955e-07	1.0	5.96487e-18	0.538241
Q103	Q103_R49	5.60359e-05	2.05541e-10	1.0	0.000389537	0.999998	1.0	2.13881e-08	0.989688	8.50316e-07	0.96658
Q103	Q103_R51	0.211616	1.0	2.06605e-05	0.999975	7.40481e-05	1.26277e-08	0.000237651	6.81451e-10	4.06309e-05	0.999994
Q104	Q104_R29	1.0	2.67603e-13	0.43088	0.941489	3.32658e-12	0.538369	1.0	0.013852	0.996169	4.79885e-06
Q104	Q104_R36	0.999999	0.999974	0.00344864	0.997985	0.999971	0.0084869	0.999684	0.999998	4.27926e-08	1.0
Q104	Q104_R39	0.00588845	0.566649	1.48168e-07	1.0	0.110877	0.0445076	0.114061	0.683616	0.998139	1.0
Q104	Q104_R4	0.999976	0.997361	0.0186295	0.0186295	0.00779645	0.999587	1.0	1.0	0.995536	1.0
Q104	Q104_R41	0.0843363	0.0214181	2.44227e-08	0.999986	0.0100663	7.83031e-05	0.0152931	0.0416787	0.662515	0.37981
Q104	Q104_R49	3.38227e-06	0.0610998	0.677387	3.53907e-05	0.996439	0.396357	1.79319e-10	0.00743194	0.999941	0.000614577
Q104	Q104_R50	0.999643	0.000237528	0.706862	0.999995	4.48809e-06	6.68481e-06	0.989654	0.991102	0.999999	0.0245923
Q104	Q104_R56	0.999897	3.73527e-09	0.999912	0.884888	8.74501e-09	0.942283	2.67208e-07	1.03086e-10	1.64359e-05	0.998396
Q104	Q104_R67	0.999943	0.996128	0.00157599	0.000369866	1.83489e-13	0.00112647	8.56243e-07	3.9704e-07	1.0	2.69232e-07
Q104	Q104_R77	0.224819	0.00742583	2.83074e-05	0.00560231	0.000679016	9.08512e-05	3.06594e-08	0.0818894	0.196359	4.34776e-06
Q105	Q105_R10	1.0	0.998964	0.999907	0.999983	3.42549e-05	2.81596e-08	0.00151338	0.0122964	8.20005e-07	0.0471724
Q105	Q105_R11	0.987745	0.000487807	0.00153613	1.18962e-07	1.39553e-06	2.44586e-09	2.57096e-05	5.40702e-06	0.000584626	1.37301e-06
Q105	Q105_R13	1.19272e-06	1.03211e-06	1.04021e-06	0.241756	0.955503	1.68795e-07	0.404347	0.999996	0.143414	0.000262857
Q105	Q105_R14	2.00865e-08	2.9748e-05	4.17816e-08	3.77776e-09	6.86972e-06	0.000159904	1.0	4.19776e-08	0.000946798	3.75733e-07
Q105	Q105_R15	0.0227846	1.97976e-08	4.10147e-07	1.6152e-05	1.37987e-09	0.000161145	1.35753e-08	0.502396	3.99049e-05	8.94695e-05
Q105	Q105_R18	0.00014193	0.993095	4.50646e-06	4.97632e-08	0.00138971	0.999986	6.15659e-08	0.986413	5.94218e-11	3.77241e-07
Q105	Q105_R2	2.41267e-07	0.984243	4.34281e-13	0.999998	0.148376	0.0116161	6.58762e-08	1.3492e-10	7.89322e-06	2.64352e-05
Q105	Q105_R4	0.122417	6.26451e-13	0.0530674	1.0	0.999997	0.00208751	0.000918127	0.0125776	0.00023327	0.000261148
Q105	Q105_R5	0.00160799	0.00689639	0.999901	0.000270213	0.999987	0.000596581	0.71405	6.53657e-08	2.30572e-05	0.000363342
Q105	Q105_R6	6.77118e-08	2.22229e-07	1.61083e-05	3.93595e-07	2.40641e-09	1.3864e-07	2.30711e-08	0.499359	1.24972e-05	1.98624e-08
Q106	Q106_R12	0.972313	9.78157e-09	4.41274e-05	0.00767852	3.70348e-06	6.98907e-08	2.41286e-09	0.999897	1.91018e-05	0.398542
Q106	Q106_R20	0.00125259	7.24468e-14	7.88774e-05	0.000322827	1.40804e-10	4.16887e-07	0.00485554	1.49636e-13	3.00471e-10	8.11244e-09
Q106	Q106_R31	4.69261e-06	1.89175e-07	2.25823e-08	1.0	1.0	0.375666	0.999517	0.999535	0.969809	1.92341e-08
Q106	Q106_R33	3.48772e-10	7.36572e-06	9.14688e-16	0.0640414	1.79206e-08	0.324724	4.4904e-07	1.52886e-10	1.25895e-07	1.0
Q106	Q106_R46	1.30424e-07	6.29456e-10	0.937905	0.874564	0.99887	0.861596	0.565321	3.98774e-05	0.917554	0.975049
Q106	Q106_R49	1.77695e-06	1.31104e-05	1.0	0.42474	5.38026e-05	0.987751	2.72945e-08	3.48044e-10	1.98978e-08	1.0
Q106	Q106_R50	0.999998	0.103146	4.16767e-07	2.76727e-05	1.77396e-05	5.94634e-09	1.0	2.55995e-13	0.999977	0.000748792
Q106	Q106_R51	0.999684	0.000260079	3.08965e-15	0.998088	1.77093e-05	0.0015958	0.743103	0.104835	3.96757e-06	0.014674
Q106	Q106_R53	0.82833	1.0	0.98288	0.00125393	1.04368e-05	5.05474e-06	0.000166835	4.26418e-09	1.59556e-05	2.28214e-05
Q106	Q106_R58	3.61102e-05	5.02572e-08	2.47735e-06	0.00562667	0.737279	0.111621	2.26865e-06	4.94331e-07	0.999383	0.000340784
Q107	Q107_R13	0.989804	4.32637e-09	1.0	1.0	1.0	6.50077e-07	0.000114726	0.997434	0.996152	0.999449
Q107	Q107_R14	0.760134	0.999789	0.00287425	0.928997	1.0	0.996247	0.000105612	1.0	0.976323	1.0
Q107	Q107_R15	0.999997	0.999163	1.0	4.49156e-06	1.0	0.0013622	1.0	1.0	1.0	0.00400339
Q107	Q107_R16	0.266678	0.0129736	0.00216709	1.0	0.987416	1.0	0.89994	0.0470439	0.0196044	0.00265964
Q107	Q107_R19	7.505e-09	3.03956e-06	0.605689	0.999208	1.82681e-08	0.489268	0.00164555	8.37861e-07	0.0111249	8.61327e-09
Q107	Q107_R23	0.999972	0.0531991	8.01727e-11	1.45585e-08	0.000990593	1.0	6.0401e-06	1.0	1.10184e-15	0.96321
Q107	Q107_R27	0.999997	1.0	1.0	4.28583e-06	0.483454	0.313633	0.00268905	0.0185278	1.84327e-10	0.0242101
Q107	Q107_R5	1.0	4.23046e-08	0.000254702	0.000280337	7.58264e-09	1.0	8.69593e-08	1.0	0.264631	6.06345e-11
Q107	Q107_R7	1.0	0.0217232	1.0	0.0835214	0.718946	2.22682e-07	0.835118	0.997603	5.92215e-08	1.45842e-06
Q107	Q107_R8	0.299849	7.70254e-13	0.453115	0.390836	0.999964	1.0	0.990307	0.131846	1.0	1.0
Q108	Q108_R14	0.00205859	2.89853e-10	1.13515e-05	4.25973e-13	0.467546	0.988051	0.999873	1.05987e-09	0.999996	0.0291152
Q108	Q108_R25	0.999997	1.0	0.994373	0.999708	1.0	0.997385	0.99996	0.795959	1.0	0.999878
Q108	Q108_R32	0.999526	1.72254e-07	0.0764912	3.17848e-06	0.000715344	0.000154698	0.000688412	1.0	3.261e-08	0.999893
Q108	Q108_R40	0.0142917	2.11666e-08	0.999986	9.19471e-07	0.000318016	6.49524e-09	0.939897	0.0447805	5.2263e-05	0.999999
Q108	Q108_R5	0.998946	1.0	1.0	0.105984	0.275231	5.78502e-06	2.80262e-05	0.99995	1.0	0.999999
Q108	Q108_R51	0.99998	0.713142	6.31446e-06	0.807324	0.998879	0.276259	4.25322e-06	0.490094	0.999181	1.40001e-05
Q108	Q108_R62	4.31333e-06	0.961935	7.39756e-10	2.92867e-10	0.183038	5.73388e-07	3.36306e-05	3.2932e-07	0.999836	0.00400117
Q108	Q108_R71	0.999996	1.0	0.760419	2.996e-07	0.999981	0.000738551	0.00348887	0.891508	7.35261e-06	1.0
Q108	Q108_R73	0.999958	0.000166834	0.999995	1.0	0.999819	0.866904	1.0	0.000163752	2.32456e-14	0.000677126
Q108	Q108_R74	0.576142	0.981504	0.203171	1.53247e-05	0.0904318	3.19016e-10	1.81825e-07	1.16154e-10	8.2685e-09	0.000508149
Q109	Q109_R11	0.999865	3.16875e-17	0.999923	0.094062	3.83171e-05	3.14508e-15	2.03208e-15	4.46772e-07	3.03596e-07	0.000244714
Q109	Q109_R20	0.999997	4.01659e-17	4.6167e-06	1.85419e-11	6.02303e-06	1.45535e-08	1.28069e-09	0.999961	5.63933e-18	0.0147646
Q109	Q109_R28	0.999973	0.000251465	0.429536	2.8475e-09	0.0842978	0.996246	1.54724e-05	0.0046552	0.000380305	2.28023e-12
Q109	Q109_R29	1.49737e-05	0.00054693	4.74825e-07	4.74825e-07	1.30594e-05	0.107945	0.0680316	4.18549e-08	0.000365595	1.78932e-05
Q109	Q109_R32	0.99676	0.016359	0.999545	0.131223	8.64374e-08	0.00198197	0.998186	1.31542e-06	1.20034e-08	0.997729
Q109	Q109_R40	2.16828e-05	0.999885	5.8635e-05	6.49966e-07	0.0357586	0.00145429	1.0	0.777349	0.971603	2.60628e-07
Q109	Q109_R46	0.999729	1.8137e-06	0.000204693	0.00010508	0.853848	6.80455e-13	6.11886e-05	5.90118e-06	0.000390062	2.51442e-12
Q109	Q109_R51	0.999998	0.345232	0.0866284	1.55672e-06	0.769636	0.990764	0.192488	1.0	5.20372e-05	0.133681
Q109	Q109_R52	0.999999	1.81632e-14	0.998429	0.0125134	0.303659	0.86238	7.99467e-11	9.47865e-06	1.88368e-07	1.23805e-12
Q109	Q109_R61	0.999739	0.0015959	0.579688	0.579688	0.999999	0.8483	5.49971e-06	4.62746e-05	3.80473e-05	0.0027401
Q10	Q10_R11	0.113758	0.935612	0.23886	0.97722	0.970476	0.951532	0.00920384	0.000908335	5.98226e-08	1.85846e-07
Q10	Q10_R16	0.161457	8.09646e-05	0.987306	5.0069e-06	0.944554	0.121848	0.00217771	1.85702e-07	0.11365	0.544906
Q10	Q10_R19	0.00292338	0.00521308	0.000179234	3.4886e-05	0.000112487	2.5844e-05	0.0200823	0.000279575	6.341e-10	1.63274e-05
Q10	Q10_R2	7.83901e-07	1.38986e-06	0.859649	1.22464e-06	0.000221806	0.000864115	1.19086e-05	0.946863	0.0246503	7.26202e-05
Q10	Q10_R22	2.4577e-06	0.285161	4.06124e-06	0.00228689	0.265141	0.000114459	0.000353359	1.70449e-05	7.1774e-06	2.1565e-05
Q10	Q10_R32	0.0135939	0.989289	0.279496	0.0365766	0.00173324	0.0213657	0.0260563	0.768137	0.149012	0.000638823
Q10	Q10_R33	0.000713232	4.67575e-07	1.61996e-06	0.0132645	0.093839	0.000103019	8.21369e-05	0.00109884	9.4824e-10	6.61182e-07
Q10	Q10_R39	5.09249e-05	0.999997	1.62119e-11	0.987702	1.0	0.132486	0.00111147	0.00040347	0.163624	1.0
Q10	Q10_R4	0.0259709	0.999988	0.0182373	0.000195755	0.998523	0.999997	0.00934462	0.0451813	0.00356814	0.7601
Q10	Q10_R8	4.06926e-05	0.644459	0.974406	0.0252277	0.00852294	0.00622589	0.000769833	0.988735	0.000170548	4.89364e-05
Q110	Q110_R12	0.802315	3.48797e-12	4.8849e-10	0.997572	7.44594e-12	1.99558e-12	5.11408e-11	2.2064e-06	9.46779e-09	8.74736e-12
Q110	Q110_R20	1.09575e-06	3.72623e-18	7.56499e-10	2.14421e-06	3.40058e-05	6.09227e-11	7.1788e-08	0.795895	8.08356e-06	0.999994
Q110	Q110_R23	5.63004e-06	1.15705e-06	1.03548e-05	4.11066e-06	2.26529e-06	1.23566e-07	1.35055e-07	1.87841e-09	0.00019464	1.64063e-11
Q110	Q110_R35	2.87422e-12	0.999279	1.96692e-07	0.000219289	3.00941e-06	0.000169986	4.10765e-05	0.0069774	3.54153e-16	8.71004e-06
Q110	Q110_R41	3.38689e-07	3.34602e-07	4.82491e-12	1.60957e-08	6.5527e-06	3.14643e-11	2.19405e-10	3.57309e-07	1.74705e-10	5.15282e-06
Q110	Q110_R43	0.999988	0.968101	0.999999	1.13703e-09	3.62478e-09	3.65566e-09	1.52214e-05	3.85805e-11	0.954396	1.0
Q110	Q110_R46	2.68515e-09	3.57407e-08	4.59181e-14	0.319572	6.88183e-05	1.06161e-09	0.00786125	0.0422157	0.999917	6.60964e-09
Q110	Q110_R49	8.49854e-07	5.20715e-08	1.62142e-11	0.999998	4.58421e-09	1.18823e-07	0.100896	7.50056e-07	3.06715e-07	1.92377e-09
Q110	Q110_R5	8.45755e-06	1.22156e-10	4.98372e-06	0.999459	1.01194e-08	1.26721e-07	1.84847e-08	3.81209e-06	1.41334e-08	5.37333e-12
Q110	Q110_R9	2.33416e-08	1.11752e-10	3.27227e-08	6.85766e-08	2.66458e-10	8.41205e-09	5.32124e-10	2.80334e-07	5.24331e-14	2.72385e-05
Q111	Q111_R10	0.00137805	2.33032e-05	0.000445174	0.0298604	0.881295	0.0343975	1.07075e-05	0.57388	2.7641e-10	7.83483e-06
Q111	Q111_R11	1.0	0.990509	0.999894	5.95946e-07	0.999999	0.247044	2.65135e-06	0.00247343	0.0024195	0.000480016
Q111	Q111_R20	0.999999	8.04845e-07	1.0	0.999998	0.00214715	4.11574e-14	0.000241993	0.00355057	0.996161	0.0113004
Q111	Q111_R26	0.999999	5.76287e-09	0.000658474	2.28794e-09	1.0	3.47906e-07	0.999997	0.0356047	1.9078e-07	1.0
Q111	Q111_R27	6.02051e-10	0.999998	3.72068e-15	0.00109335	4.40925e-11	5.70873e-05	0.00220481	0.75105	0.00102146	0.0149655
Q111	Q111_R3	0.996196	4.25666e-05	0.0267749	0.00860379	0.0434695	3.61861e-08	0.0021885	0.000239849	2.07269e-05	0.000307808
Q111	Q111_R36	1.0	1.6928e-06	0.452128	0.967065	0.00824416	0.828384	0.95993	0.00022845	1.0	1.0
Q111	Q111_R37	1.12113e-06	0.0102164	1.0	0.418811	0.00250769	0.999159	2.21377e-05	6.29789e-06	1.80215e-07	0.999997
Q111	Q111_R4	0.964197	1.0	0.999987	1.4601e-11	0.627094	0.226556	4.02595e-08	0.00120601	2.77883e-07	1.0
Q111	Q111_R41	1.0	9.05111e-05	1.0	0.0780392	0.996975	1.0	6.33378e-08	0.534744	1.0	3.27738e-06
Q112	Q112_R21	2.14889e-16	3.03652e-05	2.08151e-11	4.50084e-11	3.64012e-10	3.21231e-11	5.74975e-10	8.06993e-11	1.36201e-11	0.036596
Q112	Q112_R37	1.81482e-06	2.83165e-12	0.00212446	0.6203	1.00766e-13	1.00766e-13	1.86211e-15	2.53057e-10	0.622833	8.19547e-10
Q112	Q112_R41	1.58878e-10	0.997595	0.059116	7.56002e-09	9.50619e-05	1.08308e-07	1.0	9.6717e-09	1.53201e-07	0.999993
Q112	Q112_R43	8.40051e-06	0.958633	5.76392e-11	6.13695e-13	0.999663	1.0	6.26451e-14	0.0824038	2.29434e-17	5.67542e-10
Q112	Q112_R49	0.999263	5.68072e-09	1.44832e-08	1.62828e-09	4.96365e-09	4.11303e-10	2.47138e-10	3.54264e-06	0.998112	4.91093e-13
Q112	Q112_R5	1.8109e-05	1.61989e-13	6.12042e-21	0.00528413	4.05326e-14	5.09111e-13	0.999205	1.86441e-10	0.653897	6.79326e-16
Q112	Q112_R51	0.00157264	3.00042e-07	5.18742e-09	0.000104958	1.15587e-09	1.26286e-08	3.24666e-11	2.10753e-10	1.29615e-08	4.14708e-13
Q112	Q112_R53	0.00140902	1.41857e-06	1.30866e-12	1.78211e-05	2.62036e-14	1.60932e-15	0.0217434	8.38803e-12	3.59444e-09	0.140947
Q112	Q112_R61	0.046118	0.688693	6.49403e-13	4.96685e-09	1.06497e-09	4.09724e-08	7.66991e-13	2.65081e-09	4.46283e-09	4.99514e-11
Q112	Q112_R68	1.53895e-11	1.49833e-09	4.07573e-12	4.81727e-13	1.6875e-11	5.8279e-11	6.52851e-14	1.62402e-13	2.8927e-07	1.63535e-12
Q113	Q113_R15	0.0028491	0.999484	2.109e-15	0.720577	3.47838e-15	0.996996	0.00109147	0.000299766	1.18864e-10	0.122937
Q113	Q113_R23	0.0273422	3.32492e-11	0.999968	3.74238e-09	0.00310219	4.40227e-05	1.52019e-06	3.19461e-16	0.999804	4.45112e-18
Q113	Q113_R25	4.95473e-09	9.78057e-06	0.999711	1.8444e-07	1.71328e-14	3.25272e-07	1.20563e-13	0.000484134	2.27293e-10	1.05789e-11
Q113	Q113_R31	1.77279e-11	0.999469	2.79922e-06	9.95075e-06	1.14134e-09	1.87925e-07	5.37811e-12	1.23167e-07	0.994316	1.06109e-07
Q113	Q113_R35	0.000326038	5.84592e-05	0.000399612	0.00567879	0.787252	0.502734	0.00507154	7.73561e-10	0.260218	3.2026e-08
Q113	Q113_R45	2.68789e-07	0.644166	3.34576e-06	2.28386e-05	7.71477e-07	0.0632677	4.10448e-09	1.86329e-08	1.45152e-05	2.36793e-09
Q113	Q113_R49	0.000163715	3.97589e-10	0.999998	1.66504e-05	0.0226511	0.00130776	1.5473e-08	1.36275e-05	1.19174e-15	2.49565e-06
Q113	Q113_R7	1.0	8.68255e-07	0.000682273	0.0031699	0.342618	5.21748e-09	3.29041e-05	1.20633e-08	1.52227e-10	5.33853e-10
Q113	Q113_R70	0.023288	1.0	0.995488	2.1972e-07	0.999774	1.0	5.95762e-09	0.999994	4.92305e-06	0.153489
Q113	Q113_R80	1.22712e-09	0.000182229	0.419233	2.49262e-08	2.27439e-09	4.31114e-05	3.02771e-10	5.02557e-06	1.33136e-08	0.074153
Q114	Q114_R11	0.0168021	0.155621	0.999853	0.983249	0.00433311	0.999999	0.997916	1.0	0.999798	0.996782
Q114	Q114_R15	0.0187789	0.604857	0.000113795	4.03213e-08	3.65818e-05	6.64397e-09	0.0250266	1.03777e-09	2.10729e-07	2.91776e-06
Q114	Q114_R2	2.65478e-07	0.000121508	0.000149243	0.10308	0.423094	5.14133e-07	0.000858494	3.26911e-07	0.000882908	0.00117874
Q114	Q114_R20	5.58167e-05	0.999163	1.0	0.980317	0.000166132	0.999945	1.92247e-05	0.000601367	2.31156e-10	1.0
Q114	Q114_R25	0.306747	9.12123e-05	0.770937	0.000639521	0.00120282	0.269347	0.000569377	0.149574	0.0128321	0.0415379
Q114	Q114_R28	0.99249	0.999818	0.352381	5.94758e-10	2.29889e-06	2.02804e-05	0.592837	0.00149386	3.64735e-06	0.00215932
Q114	Q114_R4	0.0991386	7.17759e-09	0.0196693	0.0020899	0.0108833	0.0655901	0.673108	0.0115856	0.0132094	0.936039
Q114	Q114_R5	0.0012702	0.0274142	6.18006e-05	1.48474e-05	0.098076	0.743775	4.44311e-05	0.000186474	1.17883e-05	0.999959
Q114	Q114_R8	0.00691335	0.999988	2.08751e-09	4.68244e-06	2.21591e-05	0.999802	0.609925	9.92772e-05	0.00726377	1.37838e-09
Q114	Q114_R9	2.47575e-08	2.21591e-05	0.999999	0.999922	0.0130187	0.290045	0.00177844	0.000828957	0.00707398	0.0659073
Q115	Q115_R11	0.999897	0.0127996	0.999988	3.24991e-11	0.266292	1.0	0.00331018	0.00606349	7.83676e-05	0.0949419
Q115	Q115_R13	1.0	0.109011	1.0	3.53569e-09	0.0164354	1.86962e-06	1.0	4.1567e-06	0.676323	0.824289
Q115	Q115_R14	1.0	0.999963	0.192165	0.0391058	4.35231e-09	0.0010746	1.0	2.80991e-08	1.0	8.95604e-09
Q115	Q115_R15	9.24694e-08	0.994013	0.889927	1.0	1.60575e-10	5.15876e-05	2.59894e-15	5.06265e-06	2.46986e-09	9.10448e-06
Q115	Q115_R16	0.958893	2.56814e-14	0.0300966	1.50465e-05	0.0017823	0.00133293	3.82381e-10	1.3095e-09	0.999572	1.22228e-09
Q115	Q115_R2	0.397133	0.99925	0.003715	0.999053	0.986769	0.999345	0.485307	2.91335e-08	0.00749841	0.984176
Q115	Q115_R23	0.934926	1.0	1.0	4.88094e-09	0.000235442	0.000214597	2.23523e-11	3.19463e-07	0.000557817	0.813332
Q115	Q115_R24	0.99061	1.0	0.147337	1.0	0.99998	4.48974e-18	1.90889e-05	0.999874	0.973932	0.966426
Q115	Q115_R7	1.0	0.99249	1.0	1.50442e-06	0.00431257	3.47852e-08	1.83974e-07	0.983312	5.51207e-20	0.370655
Q115	Q115_R8	1.0	1.0	1.0	9.49684e-05	2.71935e-07	0.999972	1.0	1.0	7.36469e-09	7.88495e-05
Q116	Q116_R11	0.000575892	0.997155	1.0	1.0	0.00581156	9.56667e-11	1.31495e-09	2.43576e-06	1.88932e-12	8.93234e-10
Q116	Q116_R17	0.999523	1.0	8.0669e-06	1.5074e-10	1.0	0.999623	0.00156501	2.70907e-13	0.373223	3.32444e-06
Q116	Q116_R2	0.998252	4.45595e-08	1.78427e-09	0.999663	0.98853	0.999996	0.0136807	0.00401979	0.999881	3.16567e-06
Q116	Q116_R41	1.0	6.41075e-11	1.0	2.19139e-18	3.69747e-08	7.13722e-12	7.21672e-10	2.31474e-10	5.57284e-11	6.56129e-09
Q116	Q116_R49	0.9964	1.72734e-18	0.920333	3.21357e-05	0.000279115	0.000154729	1.86444e-15	1.19795e-11	3.70962e-12	3.86487e-16
Q116	Q116_R53	0.978419	1.0	1.18211e-05	6.36153e-08	0.9918	7.09735e-07	0.262354	0.000112884	0.999418	0.999619
Q116	Q116_R54	0.99933	1.27046e-10	1.63176e-11	0.999995	3.28195e-11	2.70051e-10	1.45539e-06	3.54826e-05	8.58853e-07	7.85528e-11
Q116	Q116_R59	6.40906e-07	4.92018e-07	2.48612e-13	3.61413e-09	4.15462e-09	4.97932e-05	0.00285874	0.000319104	1.36878e-13	1.0
Q116	Q116_R63	1.19698e-06	4.30433e-13	4.22525e-08	1.01949e-11	7.59616e-11	3.08966e-12	2.5717e-07	4.58394e-13	1.50829e-07	0.00127078
Q116	Q116_R7	0.895983	0.000534045	1.0	7.35051e-05	2.02811e-13	3.76204e-11	4.33946e-07	2.13145e-06	1.39526e-15	1.46368e-10
Q117	Q117_R27	0.00604198	0.999808	0.000155056	0.999946	0.972712	1.0	1.92163e-10	7.90154e-07	2.2906e-06	0.999999
Q117	Q117_R31	5.76589e-05	0.00252524	0.000794265	0.00123543	1.74903e-06	0.155327	3.41954e-05	2.99343e-05	0.000129858	9.18026e-08
Q117	Q117_R35	0.732327	1.0	0.999993	7.67868e-08	0.999972	1.0	2.36811e-09	1.0	0.000326244	0.00401325
Q117	Q117_R4	1.0	1.0	1.0	0.000445032	0.975361	1.0	0.99998	1.0	0.996846	0.989479
Q117	Q117_R44	0.99999	1.59961e-07	0.886065	0.000409663	0.0715622	0.000622971	0.999083	0.000108282	8.30253e-10	6.61102e-06
Q117	Q117_R46	0.999958	0.433187	0.999922	0.00371675	0.843465	1.0	0.0133863	0.0814549	0.00226283	0.000784594
Q117	Q117_R48	0.998825	0.21728	2.1633e-06	2.96144e-08	7.23147e-17	0.977013	0.670904	2.35526e-06	0.999986	0.999932
Q117	Q117_R54	1.00419e-06	0.0538809	0.00246883	4.18391e-05	0.911701	1.577e-11	9.3719e-10	0.917915	1.59127e-07	0.998618
