Q3	Q3_R77	how to extend the visit visa after 6 months and how long period?	Absconding	want to extend the visit visa. What are the procedures and how long i get the extension. thanks for the answers...	I'm outside of Qatar for 5 months now; I filed a resignation to my company but they did not allow me. I had to take an emergency leave because of some issues in my homeland. I'm aware that the visa/rp will be cancelled after 6 months of being outside the country but can my employer file an absconding case against me on the ground of non-returning from emergency leave?	1.1973e-06	7.4684e-07	0.000537355	2.00696e-06	0.00625855	0.986856	7.91688e-06	0.989286	1.94206e-13	0.472684	0.152798	0.000293502	0.0136352	4.79047e-05	0.999633	1.0	0.0010972	0.999996	3.72822e-10	1.0	PerfectMatch
Q3	Q3_R79	how to extend the visit visa after 6 months and how long period?	Changing your profession on Residence visa	want to extend the visit visa. What are the procedures and how long i get the extension. thanks for the answers...	My profession shown in my residence visa is Technician whereas in reality I am working as Manager. I tried to change my profession from Technician to Manager through our agent but for some reason he is saying it is not possible. I have Masters in Business administration and Masters in Geology. I really wonder why this change can't be done. Does any body has any suggestion of how to do this change?	0.998412	1.9683e-09	4.44384e-11	5.0494e-08	1.40768e-08	0.999998	1.84899e-05	1.0	4.82745e-12	6.90477e-09	1.0	2.93574e-06	4.13458e-13	1.19696e-06	1.99926e-12	1.0	0.540122	1.0	4.19453e-12	5.60132e-10	Irrelevant
Q4	Q4_R6	how can my boyfriend get me and our baby son a visit visa there?	Family visa	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	Hello I would like to know what are the required documents for applying for family visa; Already my wife is in qatar on visit visa. I need to change it to Family visa for RP. Please anyone tell me what all I require. * Regarding the bank statement ; is three(3) months bank statement enough? cause i can give only for three months. I opened an account only this month.. Pls advice.. Thank you. With regards. 	1.0	4.94607e-06	9.65198e-10	0.599216	2.798e-07	0.981354	0.00132373	1.9138e-06	7.85637e-13	0.000196559	1.0	7.24936e-11	1.53491e-14	3.57046e-07	3.21822e-11	0.590472	5.36511e-08	2.98028e-10	2.17223e-14	1.30777e-09	Relevant
Q4	Q4_R8	how can my boyfriend get me and our baby son a visit visa there?	Visa cancellation without passport	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	Can my sponsor cancel my visa even without my passport? Thank you guys...	2.15977e-07	1.0	2.08402e-09	2.82452e-05	1.55008e-05	1.87404e-07	2.05362e-07	0.484155	3.48472e-12	2.0483e-08	4.61954e-07	1.0	7.18705e-10	1.91634e-06	2.76261e-06	4.8748e-07	1.03234e-07	0.0793371	3.98211e-10	3.15087e-09	Irrelevant
Q4	Q4_R9	how can my boyfriend get me and our baby son a visit visa there?	any favours for qatar born expatriates?	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	well; as far as the western countries are concerned they are giving special care for the expat born there . i doesnt seem to happen here in qatar from the government point of view or i may dont know any such favours kindly reply with ur experience please.....	0.963716	0.00436301	0.698656	1.32218e-08	4.7768e-07	0.906098	1.14203e-08	7.1353e-11	0.00118613	2.70257e-07	0.999996	0.999999	1.0	1.02409e-06	0.955624	1.0	0.0507417	1.24647e-07	0.999996	9.9486e-08	Irrelevant
Q4	Q4_R11	how can my boyfriend get me and our baby son a visit visa there?	Via Hongkong Before Coming to Doha.	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	Tatanong lang po kung sino man sa mga kabayan natin ang nag Hongkong muna (nag tour man o hindi) tapos pumunta ng Qatar. Ano ba ang mga tinatanong na mga reequirements ng Hongkong immigration kung papunta ka dito sa Qatar?	2.30983e-11	4.67736e-05	0.999703	0.137094	0.000322155	2.4855e-09	5.55329e-12	5.55329e-12	3.90514e-14	0.997815	2.07135e-07	0.00329823	0.99998	0.999999	3.29957e-05	9.37893e-06	1.25885e-09	1.25885e-09	7.35976e-10	0.999958	Irrelevant
Q4	Q4_R14	how can my boyfriend get me and our baby son a visit visa there?	Park House School	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	Does anyone out there have a child in this school? We are moving out next month and have a place at Park House for our 7yrs son. What is it like. Feedback please!!!!	0.988864	1.0	0.999999	9.15927e-09	2.82837e-07	6.25022e-07	1.10846e-07	2.27135e-10	6.90965e-05	0.972098	0.442078	1.0	1.0	7.72168e-14	5.57732e-09	2.7836e-08	3.45897e-12	9.02308e-10	1.52676e-09	0.484621	Irrelevant
Q4	Q4_R18	how can my boyfriend get me and our baby son a visit visa there?	Family visit visa extension in Imigration?	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	Dear you know imigration having any particular time for extending family visit visa? In doha; imigration office only in madina kalifa or ? which time & which days captain available there? We need to extend our family visit visa this month end then six months finished... Please help me ...	0.999999	0.999907	3.02979e-07	0.226917	1.74983e-09	1.0	0.000573696	1.00838e-09	0.00318808	5.11841e-07	1.0	1.0	0.00136074	0.995684	6.03854e-09	1.0	0.000499988	7.52333e-12	0.000178017	0.000131639	Relevant
Q4	Q4_R21	how can my boyfriend get me and our baby son a visit visa there?	Wrong gender on the Visa	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	i have applied for a visit visa for my wife; the visa is printed and delivered but the gender on the visa is wrong. Funny thing is that the Profession mentioned is Housewife and the gender entered in the visa is Male. So i don't know what to do now and whom to call? and how long it will take to correct it?	0.000659943	0.0013809	0.0225416	3.0867e-08	0.00107136	5.87068e-15	1.62033e-06	1.61689e-09	0.000550628	1.18431e-12	0.999815	0.720276	0.755475	2.01134e-05	0.0166592	4.87796e-11	1.46824e-05	2.35745e-06	4.33437e-06	2.56472e-11	Irrelevant
Q4	Q4_R23	how can my boyfriend get me and our baby son a visit visa there?	Teenagers in Qatar	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	Has anybody dragged very reluctant teenagers to Qatar? How did they adapt after getting there. My 14yr old was initially quite keen but as time is getting closer to us leaving home he is protesting and being very negative about coming to Qatar. Does anyone have any suggestions on how to cope with this behaviour?	8.72071e-05	0.98202	3.28542e-05	0.00197884	0.986794	4.57774e-08	9.82615e-08	2.0385e-07	6.06638e-06	0.0114617	0.00138442	0.999966	0.999463	1.0	0.999987	0.947956	7.59226e-05	0.00130307	0.000815207	0.99991	Irrelevant
Q4	Q4_R25	how can my boyfriend get me and our baby son a visit visa there?	Girlfriend visiting; hotel problem?	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	A friend of mine asked me to post this question His girlfriend is coming to visit him from the US and they wanna stay at a hotel; would it be ok for them to take a hotel room?	7.59902e-10	0.480473	7.93328e-11	0.0157841	1.52428e-10	0.650766	0.999994	1.65984e-09	1.09897e-05	6.26876e-06	1.32402e-07	1.0	7.53798e-08	0.99995	1.41743e-05	0.99999	1.0	1.35419e-06	0.378885	2.21732e-06	Relevant
Q4	Q4_R28	how can my boyfriend get me and our baby son a visit visa there?	Boarding School in Qatar	How can my boyfriend who currently works for a government office there get me and our baby a visit visa? How long can we stay there in doha and can we also get married there as well? Can we stay together in his house there? Can you give us advice and the steps to take for getting visa and requirements for marriage there in Qatar? It will be greatly appreciated.Thanks in advance	Hi. Does anyone know of any English speaking middle/high school with a boarding facility in Qatar? If not; is there anyone who has a child/children in a boarding school elsewhere? In what country? Any information will be very much appreciated! Thank you!	6.27315e-05	0.876679	8.37827e-11	5.73816e-15	3.16103e-17	4.42226e-12	6.86141e-06	8.98653e-11	2.85897e-13	0.392192	0.996035	0.999318	2.72784e-12	4.52023e-15	1.7025e-17	3.28585e-15	1.21815e-05	9.9747e-13	6.70304e-14	0.00246506	Irrelevant
Q5	Q5_R3	Is it cheaper to buy new clothes in Qatar than pay to transport them over from the UK?	What should I ship/What should I purchase out there?	I begin employment in Qatar Aug 09 and have just been quoted 1000 to have them flown over. Is it worth the hassle of customs or should i buy new? How do prices compare UK Next with Qatar Next?	This post does what it says on the tin. Any advice? I'm coming from the UK. What kind of things should I be thinking about shipping; what stuff should I leave behind and buy when I get out there? Thank you or should I start practising and say 'shukran' now? :o)	0.0142523	0.176496	0.0672455	1.0	1.0	2.33651e-08	4.79395e-09	0.000617717	0.000104788	0.352184	0.998761	0.594593	0.552082	1.0	1.0	4.79072e-08	6.2743e-07	2.2677e-06	0.368117	0.999996	Relevant
Q5	Q5_R4	Is it cheaper to buy new clothes in Qatar than pay to transport them over from the UK?	is Doha expensive?	I begin employment in Qatar Aug 09 and have just been quoted 1000 to have them flown over. Is it worth the hassle of customs or should i buy new? How do prices compare UK Next with Qatar Next?	I haven't moved there yet and was wondering how it compares to most European cities... eating out; supermarket shopping; clothes; cosmetics; etc.	1.0	0.000192336	0.059576	0.999985	0.999826	0.0470287	1.0	0.738913	1.37603e-06	0.0768947	1.0	0.149878	0.972164	1.0	1.0	0.999908	1.0	0.999974	2.77853e-08	0.11208	PerfectMatch
Q5	Q5_R6	Is it cheaper to buy new clothes in Qatar than pay to transport them over from the UK?	Newborn child	I begin employment in Qatar Aug 09 and have just been quoted 1000 to have them flown over. Is it worth the hassle of customs or should i buy new? How do prices compare UK Next with Qatar Next?	Hi guys ... a very silly question but i'm due to be a dad next year in June (w00t!!! w00t!!!) ... just wanted to see how much on average do the parents spend on their newborn kids (milk; clothes; nappies etc.)?	7.91938e-07	2.72759e-06	0.147421	0.00109408	7.83085e-12	0.186757	1.08362e-07	7.52306e-08	1.5264e-09	1.46203e-10	3.19054e-08	1.06648e-11	1.52021e-06	7.10592e-10	9.27832e-15	0.000498734	1.26388e-10	4.7295e-11	4.0326e-12	5.7909e-13	Irrelevant
Q5	Q5_R9	Is it cheaper to buy new clothes in Qatar than pay to transport them over from the UK?	Why is Doha SO EXPENSIVE?	I begin employment in Qatar Aug 09 and have just been quoted 1000 to have them flown over. Is it worth the hassle of customs or should i buy new? How do prices compare UK Next with Qatar Next?	What the hell??! I mean; it's not like it's San Francisco or New York City!! So-called limo service (in a FORD!) cost $30 for one mile ride. Karwa taxi is not that cheap either: 1 mile ride was like $12. Food was also insanely expensive. Hotels were just an outrage. What's the deal?! Is this a strategy to make Doha a party city for the rich only?! but then; those who're rich is because they didn't spend their money on stupid stuff like a $50 lunch!	1.24043e-06	0.851532	1.00908e-05	8.82645e-06	0.262027	0.0204175	6.99465e-05	0.00655005	6.82419e-09	1.0	4.70233e-08	0.00167381	9.33807e-09	5.85081e-08	0.000137943	0.997531	2.74231e-06	2.57777e-06	3.02624e-09	1.0	Irrelevant
